accession	gene	tier	n_sites_total	n_sites_in_master	n_sites_with_mass	n_sites_count_only	n_modified_residue	n_lipidation	n_glycosylation	n_cross_link	n_disulfide_bond	sum_mass_delta_g_per_mol	mw_master	ptm_mass_delta_fraction_of_mw
Q9H0W9	BKGD	erythrocytes	0	0	0	0	0	0	0	0	0	0	35117.0000	0
Q9H0X4	FAM234A	erythrocytes	5	5	1	4	1	0	4	0	0	79.98	59658.6150	0.001340627837
Q9H0Z9	RBM38	erythrocytes	0	0	0	0	0	0	0	0	0	0	25497.5300	0
Q9H1A4	ANAPC1	erythrocytes	19	19	19	0	19	0	0	0	0	1519.62	216496.6450	0.007019138795
Q9H1C7	CYSTM1	erythrocytes	0	0	0	0	0	0	0	0	0	0	10630.9600	0
Q9H1E5	TMX4	erythrocytes	3	3	3	0	2	0	0	0	1	157.944	36757.0050	0.004296976862
Q9H201	EPN3	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	68221.0750	0.003517094974
Q9H223	EHD4	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	61174.2300	0.004609457283
Q9H254	SPTBN4	erythrocytes	0	0	0	0	0	0	0	0	0	0	288979.9550	0
Q9H257	CARD9	plasma	13	13	13	0	12	0	0	1	0	941.74	62239.5550	0.01513089224
Q9H299	SH3BGRL3	erythrocytes	2	2	1	1	1	0	1	0	0	42.04	10306.3650	0.004079032714
Q9H2G2	SLK	erythrocytes	23	23	23	0	23	0	0	0	0	1839.54	142692.8400	0.01289160689
Q9H2H8	PPIL3	erythrocytes	2	2	2	0	2	0	0	0	0	56.07	18023.2050	0.003110989416
Q9H2K8	TAOK3	erythrocytes	9	9	9	0	9	0	0	0	0	681.88	105404.0650	0.006469200215
Q9H2M9	RAB3GAP2	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	155982.2200	0.002563753741
Q9H2T7	RANBP17	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	124242.2400	0.0009821136515
Q9H330	TMEM245	erythrocytes	14	14	10	4	10	0	4	0	0	761.86	97224.3550	0.007836102384
Q9H3H5	DPAGT1	erythrocytes	1	1	0	1	0	0	1	0	0	0	46089.3250	0
Q9H3K6	BOLA2	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	10116.3850	0.004155634646
Q9H3N1	TMX1	erythrocytes	8	8	8	0	5	2	0	0	1	874.704	29151.5950	0.03000535648
Q9H3S7	PTPN23	erythrocytes	6	6	6	0	6	0	0	0	0	347.98	178970.4350	0.001944343489
Q9H3Z4	DNAJC5	erythrocytes	7	7	7	0	7	0	0	0	0	521.92	22148.5250	0.02356454888
Q9H400	LIME1	erythrocytes	8	8	8	0	6	2	0	0	0	956.7	31287.2900	0.03057791199
Q9H425	C1orf198	erythrocytes	5	5	5	0	5	0	0	0	0	361.96	36214.6450	0.00999485153
Q9H444	CHMP4B	erythrocytes	5	5	5	0	5	0	0	0	0	286.08	24818.6200	0.01152682945
Q9H446	RWDD1	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	27807.9150	0.004387959327
Q9H477	RBKS	erythrocytes	0	0	0	0	0	0	0	0	0	0	34142.5850	0
Q9H479	FN3K	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	35170.6800	0.001195313824
Q9H488	POFUT1	erythrocytes	6	6	4	2	0	0	2	0	4	-8.064	41279.8050	-0.00019534976
Q9H489	TSPY26P	erythrocytes	0	0	0	0	0	0	0	0	0	0	39571.9100	0
Q9H4A3	WNK1	erythrocytes	21	21	21	0	21	0	0	0	0	1679.58	250789.7350	0.006697164061
Q9H4A4	RNPEP	erythrocytes	3	3	3	0	3	0	0	0	0	164.06	72463.5000	0.002264036377
Q9H4A6	GOLPH3	erythrocytes	3	3	3	0	2	0	0	0	1	157.944	33810.0150	0.00467151523
Q9H4G4	GLIPR2	erythrocytes	1	1	1	0	0	1	0	0	0	210.36	17086.9200	0.01231117135
Q9H4M9	EHD1	erythrocytes	3	3	3	0	3	0	0	0	0	202	60625.9650	0.003331905727
Q9H5I5	PIEZO2	plasma	4	4	2	2	1	0	2	0	1	77.964	318059.2550	0.0002451241358
Q9H5N1	RABEP2	erythrocytes	5	5	5	0	5	0	0	0	0	361.96	63410.4150	0.005708210552
Q9H5X1	CIAO2A	erythrocytes	0	0	0	0	0	0	0	0	0	0	18354.8650	0
Q9H6A9	PCNX3	erythrocytes	12	12	10	2	10	0	2	0	0	799.8	222034.9750	0.003602135204
Q9H6E4	CCDC134	erythrocytes	1	1	0	1	0	0	1	0	0	0	24220.3800	0
Q9H6H4	REEP4	erythrocytes	6	6	6	0	6	0	0	0	0	479.88	29394.6800	0.0163254031
Q9H6U8	ALG9	erythrocytes	2	2	0	2	0	0	2	0	0	0	69862.3400	0
Q9H6Z4	RANBP3	erythrocytes	15	15	15	0	15	0	0	0	0	1085.88	60077.7650	0.01807457385
Q9H7C9	AAMDC	erythrocytes	0	0	0	0	0	0	0	0	0	0	13332.0550	0
Q9H7D7	WDR26	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	72122.8700	0.00221788179
Q9H814	PHAX	erythrocytes	11	11	11	0	11	0	0	0	0	841.84	44270.7600	0.0190157115
Q9H8H3	TMT1A	erythrocytes	0	0	0	0	0	0	0	0	0	0	24848.5200	0
Q9H8L6	MMRN2	erythrocytes	17	17	5	12	0	0	14	0	3	286.232	102152.0200	0.00280201997
Q9H8M5	CNNM2	erythrocytes	2	2	1	1	1	0	1	0	0	79.98	96622.0500	0.000827761365
Q9H8M7	MINDY3	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	49723.8800	0.001608482685
Q9H8W4	PLEKHF2	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	27797.4400	0.0101440996
Q9H8W5	TRIM45	erythrocytes	0	0	0	0	0	0	0	0	0	0	64358.2550	0
Q9H8Y8	GORASP2	erythrocytes	13	13	13	0	12	1	0	0	0	1066.26	47013.4900	0.02267987337
Q9H910	JPT2	erythrocytes	8	8	8	0	8	0	0	0	0	601.9	20063.0650	0.03000040123
Q9H920	RNF121	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	37750.8050	0.001113618637
Q9H993	DCPH1	erythrocytes	3	3	3	0	3	0	0	0	0	164.06	51040.2450	0.003214326264
Q9H9A6	LRRC40	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	68248.8050	0.001171888651
Q9H9G7	AGO3	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	97358.9750	0.001253299965
Q9H9Q2	COPS7B	erythrocytes	3	3	3	0	3	0	0	0	0	202	29490.2900	0.006849712227
Q9H9Q4	NHEJ1	erythrocytes	7	7	7	0	7	0	0	0	0	559.86	33336.7000	0.0167941038
Q9HA64	FN3KRP	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	34411.7800	0.002324204095
Q9HA65	TBC1D17	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	72669.0550	0.005503030141
Q9HAB8	PPCS	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	33873.3450	0.001241093845
Q9HAV0	GNB4	erythrocytes	3	3	3	0	3	0	0	0	0	202	37435.4300	0.005395957787
Q9HB40	SCPEP1	erythrocytes	3	3	0	3	0	0	3	0	0	0	47935.4550	0
Q9HBH5	RDH14	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	36864.2350	0.002169582524
Q9HBL0	TNS1	erythrocytes	33	33	31	2	31	0	2	0	0	2479.38	197019.5400	0.01258443706
Q9HC07	TMEM165	erythrocytes	0	0	0	0	0	0	0	0	0	0	31567.2400	0
Q9HC38	GLOD4	erythrocytes	2	2	2	0	2	0	0	0	0	180.05	34793.0200	0.005174888526
Q9HCE7	SMURF1	erythrocytes	3	3	3	0	1	0	0	2	0	43.94	86112.3700	0.000510263508
Q9HCJ1	ANKH	erythrocytes	0	0	0	0	0	0	0	0	0	0	54240.2350	0
Q9HCN8	SDF2L1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	20911.7900	0.003824636724
Q9HCP0	CSNK1G1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	48510.7150	0.001648707919
Q9HD40	SEPSECS	erythrocytes	2	2	2	0	2	0	0	0	0	309.11	55725.5100	0.005547010696
Q9HD45	TM9SF3	erythrocytes	2	2	0	2	0	0	2	0	0	0	64979.8700	0
Q9HDC9	APMAP	erythrocytes;plasma	4	4	2	2	2	0	2	0	0	122.02	46348.5600	0.002632660001
Q9NP58	ABCB6	erythrocytes	2	2	1	1	0	0	1	0	1	-2.016	93884.0250	-2.147330177e-05
Q9NP59	SLC40A1	erythrocytes	1	1	0	1	0	0	1	0	0	0	62541.2600	0
Q9NP72	RAB18	erythrocytes	5	5	5	0	3	2	0	0	0	646.94	22677.4700	0.0285278737
Q9NP79	VTA1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	33747.4850	0.001245722459
Q9NP98	MYOZ1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	31744.3000	0.002519507439
Q9NPH2	ISYNA1	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	61066.9950	0.002619418231
Q9NPH3	IL1RAP	plasma	13	13	6	7	1	0	7	0	5	69.9	63112.9650	0.001107537889
Q9NPI0	TMEM138	erythrocytes	1	1	0	1	0	0	1	0	0	0	19261.6250	0
Q9NPP4	NLRC4	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	116157.2950	0.000688549092
Q9NPQ8	RIC8A	erythrocytes	7	7	7	0	7	0	0	0	0	559.86	59708.6600	0.009376529301
Q9NPR9	GPR108	erythrocytes	6	6	0	6	0	0	6	0	0	0	57309.8200	0
Q9NQ34	TMEM9B	erythrocytes	3	3	2	1	2	0	1	0	0	159.96	19148.9300	0.008353469358
Q9NQ79	CRTAC1	plasma	8	8	3	5	0	0	5	0	3	-6.048	68433.2950	-8.837803294e-05
Q9NQ94	A1CF	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	65201.7150	0.001226654851
Q9NQC3	RTN4	erythrocytes	17	17	17	0	17	0	0	0	0	1283.78	129929.4050	0.009880596313
Q9NQE9	HINT3	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	20229.8500	0.002078117238
Q9NQP4	PFDN4	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	15182.7900	0.008036731062
Q9NQR4	NIT2	erythrocytes	5	5	5	0	5	0	0	0	0	422.23	30607.5250	0.01379497362
Q9NQS1	AVEN	erythrocytes	2	2	2	0	2	0	0	0	0	94.01	38505.7050	0.002441456402
Q9NQS7	INCENP	erythrocytes	37	37	37	0	37	0	0	0	0	2959.26	105427.0950	0.02806925487
Q9NQW7	XPNPEP1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	69785.6250	0.0006024163286
Q9NQX3	GPHN	erythrocytes	12	12	12	0	10	2	0	0	0	1276.62	79747.3050	0.01600831527
Q9NR45	NANS	erythrocytes	5	5	5	0	5	0	0	0	0	248.14	40175.8750	0.00617634339
Q9NR46	SH3GLB2	erythrocytes	3	3	3	0	3	0	0	0	0	202	43973.2300	0.004593703942
Q9NR50	EIF2B3	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	50239.6650	0.002428758233
Q9NR56	MBNL1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	41816.6150	0.001912636879
Q9NRF8	CTPS2	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	65676.7150	0.003653349593
Q9NRK6	ABCB10	erythrocytes	2	2	2	0	2	0	0	0	0	347.34	68332.9800	0.005083050673
Q9NRP0	OSTC	erythrocytes	0	0	0	0	0	0	0	0	0	0	16829.0800	0
Q9NRQ2	PLSCR4	erythrocytes	7	7	7	0	2	5	0	0	0	1352.01	37005.0700	0.03653580442
Q9NRR3	CDC42SE2	erythrocytes	4	4	4	0	2	2	0	0	0	636.78	9223.4050	0.0690395792
Q9NRR8	CDC42SE1	erythrocytes	2	2	2	0	0	2	0	0	0	476.82	8925.2400	0.05342377348
Q9NRS6	SNX15	erythrocytes	3	3	3	0	3	0	0	0	0	173.99	38290.3750	0.004543961766
Q9NRV9	HEBP1	erythrocytes	0	0	0	0	0	0	0	0	0	0	21096.8400	0
Q9NRW1	RAB6B	erythrocytes	4	4	4	0	2	2	0	0	0	888.2	23461.3850	0.03785795255
Q9NRW7	VPS45	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	65076.0350	0.002458047728
Q9NRX4	PHPT1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	13701.1250	0.003068361175
Q9NRX5	SERINC1	erythrocytes	6	6	5	1	4	1	1	0	0	530.28	50363.1050	0.01052913636
Q9NRY5	FAM114A2	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	55467.4500	0.004325780255
Q9NRZ5	AGPAT4	erythrocytes	0	0	0	0	0	0	0	0	0	0	44020.7150	0
Q9NRZ7	AGPAT3	erythrocytes	0	0	0	0	0	0	0	0	0	0	43380.4150	0
Q9NS86	LANCL2	erythrocytes	2	2	2	0	1	1	0	0	0	290.34	50722.4500	0.005724092586
Q9NSD9	FARSB	erythrocytes	0	0	0	0	0	0	0	0	0	0	66114.7700	0
Q9NSK0	KLC4	erythrocytes	8	8	8	0	8	0	0	0	0	601.9	68507.2350	0.00878593334
Q9NSY1	BMP2K	erythrocytes	15	15	15	0	15	0	0	0	0	1199.7	129169.4200	0.00928780202
Q9NT62	ATG3	erythrocytes	2	2	2	0	1	0	0	1	0	24.02	35863.9750	0.0006697528648
Q9NTJ3	SMC4	erythrocytes	10	10	10	0	10	0	0	0	0	723.92	147179.9750	0.004918603907
Q9NTJ4	MAN2C1	erythrocytes	0	0	0	0	0	0	0	0	0	0	115833.3550	0
Q9NTJ5	SACM1L	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	66965.8900	0.0006277822933
Q9NTK5	OLA1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	44742.9850	0.0009395886305
Q9NTX5	ECHDC1	erythrocytes	6	6	6	0	6	0	0	0	0	368.3	33697.5900	0.01092956499
Q9NUE0	ZDHHC18	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	42030.2050	0.0019029172
Q9NUP9	LIN7C	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	21702.5050	0.001937103574
Q9NUQ9	CYRIB	erythrocytes	2	2	2	0	0	1	0	1	0	192.34	36616.3100	0.005252850437
Q9NUU7	DDX19A	erythrocytes	4	4	4	0	2	0	0	2	0	85.98	53843.0900	0.00159686229
Q9NV96	CDC50A	erythrocytes	8	8	4	4	1	0	4	0	3	35.992	40551.9750	0.0008875523325
Q9NVA2	SEPTIN11	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	49266.4550	0.002476735945
Q9NVE5	USP40	erythrocytes	0	0	0	0	0	0	0	0	0	0	140127.4800	0
Q9NVR5	DNAAF2	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	91113.0600	0.004389052459
Q9NVS9	PNPO	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	29987.6100	0.005334203026
Q9NVZ3	NECAP2	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	28338.4300	0.002822315845
Q9NW15	ANO10	erythrocytes	0	0	0	0	0	0	0	0	0	0	76328.2550	0
Q9NW68	BSDC1	erythrocytes	6	6	6	0	6	0	0	0	0	479.88	47162.5350	0.01017502558
Q9NWC5	TMEM45A	erythrocytes	0	0	0	0	0	0	0	0	0	0	31679.0800	0
Q9NWU2	GID8	erythrocytes	0	0	0	0	0	0	0	0	0	0	26748.1150	0
Q9NWV4	CZIB	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	18048.2450	0.004431455801
Q9NWV8	BABAM1	erythrocytes	8	8	8	0	8	0	0	0	0	601.9	36559.5800	0.01646353705
Q9NWW5	CLN6	erythrocytes	0	0	0	0	0	0	0	0	0	0	35918.5100	0
Q9NWX6	THG1L	erythrocytes	0	0	0	0	0	0	0	0	0	0	34830.3750	0
Q9NX46	ADPRS	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	38946.1400	0.002053605312
Q9NXR1	NDE1	erythrocytes	10	10	10	0	9	1	0	0	0	958.23	37719.9500	0.02540379826
Q9NXR7	BABAM2	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	43551.0600	0.002801768774
Q9NXU5	ARL15	erythrocytes	0	0	0	0	0	0	0	0	0	0	22875.8250	0
Q9NY15	STAB1	plasma	88	88	59	29	0	0	29	0	59	-118.944	272887.2600	-0.0004358723086
Q9NY33	DPP3	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	82456.6950	0.000509843379
Q9NY35	CLDND1	erythrocytes	2	2	0	2	0	0	2	0	0	0	28602.6900	0
Q9NYB0	TERF2IP	erythrocytes	13	13	13	0	7	0	0	6	0	413.8	44128.0950	0.009377245947
Q9NYC9	DNAH9	erythrocytes	0	0	0	0	0	0	0	0	0	0	511869.2050	0
Q9NYG2	ZDHHC3	erythrocytes	2	2	2	0	1	1	0	0	0	318.39	34170.0400	0.009317811744
Q9NYL9	TMOD3	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	39594.2550	0.002019990021
Q9NYT0	PLEK2	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	39970.2900	0.003052767443
Q9NYU2	UGGT1	erythrocytes	3	3	1	2	1	0	2	0	0	79.98	173029.9000	0.00046223225
Q9NYZ1	TVP23B	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	23575.9100	0.001783176132
Q9NYZ2	SLC25A37	erythrocytes	0	0	0	0	0	0	0	0	0	0	37321.9950	0
Q9NZ01	TECR	erythrocytes	3	3	3	0	3	0	0	0	0	164.06	36033.8450	0.004552941825
Q9NZ08	ERAP1	erythrocytes	7	7	2	5	0	0	5	0	2	-4.032	107233.1600	-3.760030946e-05
Q9NZ32	ACTR10	erythrocytes	0	0	0	0	0	0	0	0	0	0	46306.4200	0
Q9NZ42	PSENEN	erythrocytes	0	0	0	0	0	0	0	0	0	0	12028.9300	0
Q9NZ43	USE1	erythrocytes	0	0	0	0	0	0	0	0	0	0	29370.6300	0
Q9NZC3	GDE1	erythrocytes	2	2	0	2	0	0	2	0	0	0	37717.8200	0
Q9NZC9	SMARCAL1	erythrocytes	6	6	6	0	6	0	0	0	0	441.94	105804.9700	0.004176930441
Q9NZD4	AHSP	erythrocytes	0	0	0	0	0	0	0	0	0	0	11840.2250	0
Q9NZJ4	SACS	erythrocytes	7	7	7	0	7	0	0	0	0	521.92	521118.5000	0.001001538038
Q9NZJ9	NUDT4	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	20305.8150	0.002070342904
Q9NZL4	HSPBP1	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	39302.2000	0.00407000117
Q9NZL9	MAT2B	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	37420.0700	0.002137355702
Q9NZM4	BICRA	erythrocytes	5	5	5	0	4	0	0	1	0	263.96	158487.2950	0.001665496278
Q9NZP8	C1RL	plasma	9	9	4	5	0	0	5	0	4	-8.064	49449.8050	-0.000163074455
Q9NZT1	CALML5	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	15761.0500	0.002667334981
Q9NZT2	OGFR	erythrocytes	14	14	14	0	14	0	0	0	0	1081.78	73323.6700	0.01475348956
Q9NZU1	FLRT1	erythrocytes	5	5	3	2	0	0	2	0	3	-6.048	68956.4450	-8.770753771e-05
Q9NZW5	PALS2	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	61116.1650	0.001308655411
Q9NZZ3	CHMP5	erythrocytes	2	2	2	0	1	1	0	0	0	346.45	24570.3800	0.01410031102
Q9P003	CNIH4	erythrocytes	0	0	0	0	0	0	0	0	0	0	16093.1400	0
Q9P035	HACD3	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	43158.9250	0.006533526959
Q9P0I2	EMC3	erythrocytes	0	0	0	0	0	0	0	0	0	0	29820.3450	0
Q9P0J7	KCMF1	erythrocytes	7	7	7	0	7	0	0	0	0	521.92	41813.5550	0.01248207669
Q9P0L0	VAPA	erythrocytes	8	8	7	1	7	0	0	0	1	483.98	27761.7250	0.01743335474
Q9P0M2	AKAP7	erythrocytes	0	0	0	0	0	0	0	0	0	0	39517.4450	0
Q9P0S9	TMEM14C	erythrocytes	0	0	0	0	0	0	0	0	0	0	11564.4250	0
Q9P1F3	ABRACL	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	9056.3800	0.004642031364
Q9P1Q0	VPS54	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	110587.1700	0.0007232303711
Q9P1Z2	CALCOCO1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	77334.9800	0.001034202117
Q9P227	ARHGAP23	erythrocytes	12	12	12	0	11	0	0	1	0	861.76	162189.3000	0.005313297486
Q9P241	ATP10D	erythrocytes	0	0	0	0	0	0	0	0	0	0	160271.5650	0
Q9P255	ZNF492	erythrocytes	0	0	0	0	0	0	0	0	0	0	61157.8900	0
Q9P265	DIP2B	erythrocytes	13	13	13	0	13	0	0	0	0	1039.74	171489.2350	0.00606300448
Q9P2J5	LARS1	erythrocytes	4	4	4	0	4	0	0	0	0	244.04	134464.4650	0.001814903291
Q9P2J8	ZNF624	erythrocytes	0	0	0	0	0	0	0	0	0	0	99927.6100	0
Q9P2K1	CC2D2A	erythrocytes	0	0	0	0	0	0	0	0	0	0	186182.4850	0
Q9P2Q2	FRMD4A	erythrocytes	8	8	8	0	8	0	0	0	0	639.84	115456.3500	0.005541834641
Q9P2R3	ANKFY1	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	128265.9050	0.0009513050253
Q9P2T1	GMPR2	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	37873.9950	0.00110999645
Q9P2W9	STX18	erythrocytes	0	0	0	0	0	0	0	0	0	0	38672.9800	0
Q9P2X0	DPM3	erythrocytes	0	0	0	0	0	0	0	0	0	0	10093.5250	0
Q9UBC2	EPS15L1	erythrocytes	25	25	25	0	25	0	0	0	0	1961.56	94122.2400	0.02084055798
Q9UBF2	COPG2	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	97620.9900	0.0008192910152
Q9UBN7	HDAC6	erythrocytes	9	9	9	0	9	0	0	0	0	653.87	131417.2100	0.004975527939
Q9UBQ0	VPS29	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	20505.4450	0.002050187158
Q9UBQ7	GRHPR	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	35667.7450	0.006727086335
Q9UBS4	DNAJB11	erythrocytes	2	2	1	1	1	0	1	0	0	79.98	38166.5950	0.002095549786
Q9UBS8	RNF14	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	53836.7550	0.001485602169
Q9UBV8	PEF1	erythrocytes	1	1	1	0	0	0	0	1	0	-18.02	30380.5150	-0.0005931433355
Q9UBW8	COPS7A	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	30144.9050	0.001394597196
Q9UDX3	SEC14L4	erythrocytes	0	0	0	0	0	0	0	0	0	0	46643.0950	0
Q9UDY4	DNAJB4	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	37675.1850	0.004245765482
Q9UDY6	TRIM10	erythrocytes	0	0	0	0	0	0	0	0	0	0	55035.9200	0
Q9UEU0	VTI1B	erythrocytes	4	4	4	0	4	0	0	0	0	216.03	26556.8000	0.008134639716
Q9UEY8	ADD3	erythrocytes	16	16	16	0	15	0	0	1	0	1143.74	79022.3400	0.0144736286
Q9UFG5	C19orf25	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	12877.4250	0.006210869021
Q9UG01	IFT172	erythrocytes	3	3	3	0	2	0	0	1	0	38.05	197573.0600	0.0001925869853
Q9UG56	PISD	erythrocytes	1	1	1	0	1	0	0	0	0	-17.03	40877.3400	-0.0004166122355
Q9UGL1	KDM5B	erythrocytes	12	12	12	0	4	0	0	8	0	137.82	175655.0650	0.0007846058979
Q9UGM5	FETUB	plasma	11	11	6	5	1	0	5	0	5	69.9	40487.3100	0.001726466886
Q9UH17	APOBEC3B	erythrocytes	0	0	0	0	0	0	0	0	0	0	45923.6750	0
Q9UH65	SWAP70	erythrocytes	0	0	0	0	0	0	0	0	0	0	68996.5600	0
Q9UHA4	LAMTOR3	erythrocytes	0	0	0	0	0	0	0	0	0	0	13622.5350	0
Q9UHC6	CNTNAP2	erythrocytes	25	25	13	12	2	0	12	0	11	137.784	145333.7150	0.0009480525561
Q9UHD1	CHORDC1	erythrocytes	3	3	3	0	3	0	0	0	0	202	37358.2000	0.005407112762
Q9UHD9	UBQLN2	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	65563.7700	0.000641207789
Q9UHG3	PCYOX1	erythrocytes;plasma	3	3	0	3	0	0	3	0	0	0	53851.0050	0
Q9UHJ6	SHPK	erythrocytes	0	0	0	0	0	0	0	0	0	0	51503.9850	0
Q9UHP3	USP25	erythrocytes	4	4	4	0	2	0	0	2	0	123.92	122215.8900	0.001013943441
Q9UHQ4	BCAP29	erythrocytes	0	0	0	0	0	0	0	0	0	0	28319.6500	0
Q9UHV9	PFDN2	erythrocytes	0	0	0	0	0	0	0	0	0	0	16647.6250	0
Q9UHW9	SLC12A6	erythrocytes	18	18	14	4	12	0	4	0	2	955.728	127615.1750	0.007489140692
Q9UHY1	NRBP1	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	59712.6450	0.00472228286
Q9UHY7	ENOPH1	erythrocytes	0	0	0	0	0	0	0	0	0	0	28932.2500	0
Q9UI10	EIF2B4	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	57425.2150	0.004910386491
Q9UI12	ATP6V1H	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	55882.2300	0.001431224201
Q9UI26	IPO11	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	112533.6100	0.001084298282
Q9UIA9	XPO7	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	123774.1650	0.0009858276968
Q9UIC8	LCMT1	erythrocytes	0	0	0	0	0	0	0	0	0	0	38378.5850	0
Q9UIJ5	ZDHHC2	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	42021.0300	0.001903332688
Q9UIQ6	LNPEP	erythrocytes	21	21	4	17	4	0	17	0	0	281.98	117347.3400	0.002402951784
Q9UIW2	PLXNA1	erythrocytes	17	17	10	7	0	0	7	0	10	-20.16	208157.3650	-9.684980399e-05
Q9UJ41	RABGEF1	erythrocytes	8	8	8	0	8	0	0	0	0	563.96	56890.0400	0.009913158788
Q9UJ55	MAGEL2	erythrocytes	0	0	0	0	0	0	0	0	0	0	132819.5900	0
Q9UJC5	SH3BGRL2	erythrocytes	0	0	0	0	0	0	0	0	0	0	12325.9200	0
Q9UJU6	DBNL	erythrocytes	16	16	16	0	16	0	0	0	0	1203.8	48206.6050	0.02497168179
Q9UJW0	DCTN4	erythrocytes	4	4	4	0	3	0	0	1	0	183.98	52205.2100	0.003524169331
Q9UJW2	TINAG	erythrocytes	11	11	6	5	0	0	5	0	6	-12.096	54603.8450	-0.0002215228616
Q9UJX2	CDC23	erythrocytes	11	11	11	0	10	0	0	1	0	705.9	68701.9050	0.01027482426
Q9UJX4	ANAPC5	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	85075.4400	0.001880213608
Q9UJX5	ANAPC4	erythrocytes	7	7	7	0	5	0	0	2	0	363.86	92115.0650	0.003950059635
Q9UK32	RPS6KA6	erythrocytes	4	4	4	0	4	0	0	0	0	319.92	83870.9200	0.003814432941
Q9UK41	VPS28	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	25424.8000	0.001653503666
Q9UK55	SERPINA10	plasma	5	5	1	4	1	0	4	0	0	79.98	48461.4800	0.001650382943
Q9UK76	JPT1	erythrocytes	12	12	12	0	12	0	0	0	0	845.94	16014.3350	0.05282392307
Q9UKJ5	CHIC2	erythrocytes	0	0	0	0	0	0	0	0	0	0	19254.2200	0
