accession	gene_primary	protein_name	length	reviewed	organism_id	dataset_rows	identity_cell
Q9NZ01	TECR	Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)	308	reviewed	9606	2304	Q9NZ01;M0R3C3;M0QXM3
Q9NZ08	ERAP1	Endoplasmic reticulum aminopeptidase 1 (EC 3.4.11.-) (ARTS-1) (Adipocyte-derived leucine aminopeptidase) (A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase) (PILS-AP) (Type 1 tumor necrosis factor receptor shedding aminopeptidase regulator)	941	reviewed	9606	771	Q9NZ08;Q9NZ08-2;H0Y9X5;D6RAL9
Q9NZ32	ACTR10	Actin-related protein 10 (Actin-related protein 11) (hARP11)	417	reviewed	9606	51	Q9NZ32;V9GYX7;G3V2Q5;G3V5Y4;F6S9Y6;G3V524;G3V4K6;H0YJE8;H0YJD9
Q9NZ42	PSENEN	Gamma-secretase subunit PEN-2 (Presenilin enhancer protein 2)	101	reviewed	9606	1751	Q9NZ42;K7ERS5;K7ES79
Q9NZ43	USE1	Vesicle transport protein USE1 (Putative MAPK-activating protein PM26) (USE1-like protein) (p31)	259	reviewed	9606	2493	Q9NZ43;G8JLK1;M0QYT5;Q9NZ43-2;M0QZE0;Q9NZ43-3;M0QZZ6
Q9NZC3	GDE1	Glycerophosphodiester phosphodiesterase 1 (Glycerophosphoinositol glycerophosphodiesterase GDE1) (EC 3.1.4.44) (Lysophospholipase D GDE1) (EC 3.1.4.-) (Membrane-interacting protein of RGS16) (RGS16-interacting membrane protein)	331	reviewed	9606	898	Q9NZC3;H3BRL5;H3BNA5;H3BU22
Q9NZC9	SMARCAL1	SNF2 related chromatin remodeling annealing helicase 1 (EC 3.6.4.-) (EC 5.6.2.-) (HepA-related protein) (hHARP) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1) (Sucrose nonfermenting protein 2-like 1)	954	reviewed	9606	2169	Q9NZC9;C9JS37;C9JP32;C9J8F8;C9J6I8;H7C051;H7BYI2
Q9NZD4	AHSP	Alpha-hemoglobin-stabilizing protein (Erythroid differentiation-related factor) (Erythroid-associated factor)	102	reviewed	9606	87	Q9NZD4;H3BSK6
Q9NZJ4	SACS	Sacsin (DnaJ homolog subfamily C member 29)	4579	reviewed	9606	2043	Q9NZJ4;Q9NZJ4-2;B2REB0;H0Y6M8
Q9NZJ9	NUDT4	Diphosphoinositol polyphosphate phosphohydrolase 2 (DIPP-2) (EC 3.6.1.52) (Diadenosine 5',5'''-P1,P6-hexaphosphate hydrolase 2) (EC 3.6.1.61) (Nucleoside diphosphate-linked moiety X motif 4) (Nudix motif 4)	180	reviewed	9606	1509	Q9NZJ9;Q9NZJ9-2;Q96G61;Q8NFP7;F8VRL4;F8VRR0;A0A0C4DGJ4;Q9NZJ9-3
Q9NZL4	HSPBP1	Hsp70-binding protein 1 (HspBP1) (Heat shock protein-binding protein 1) (Hsp70-binding protein 2) (HspBP2) (Hsp70-interacting protein 1) (Hsp70-interacting protein 2)	359	reviewed	9606	1081	Q9NZL4;Q9NZL4-3;Q9NZL4-2;K7EL16;K7EN20;K7ERT9;K7EKM6;K7EMM7
Q9NZL9	MAT2B	Methionine adenosyltransferase 2 subunit beta (Methionine adenosyltransferase II beta) (MAT II beta) (Putative dTDP-4-keto-6-deoxy-D-glucose 4-reductase)	334	reviewed	9606	1335	Q9NZL9;Q9NZL9-2;Q9NZL9-4;Q9NZL9-3;H7C0X7;E5RJR3;Q9NZL9-5
Q9NZM4	BICRA	BRD4-interacting chromatin-remodeling complex-associated protein (Glioma tumor suppressor candidate region gene 1 protein)	1560	reviewed	9606	2656	Q9NZM4-2
Q9NZT1	CALML5	Calmodulin-like protein 5 (Calmodulin-like skin protein)	146	reviewed	9606	358	Q9NZT1
Q9NZT2	OGFR	Opioid growth factor receptor (OGFr) (Protein 7-60) (Zeta-type opioid receptor)	677	reviewed	9606	1517	Q9NZT2;A0A0A0MRN5;Q9NZT2-2;A0A087X028
Q9NZU1	FLRT1	Leucine-rich repeat transmembrane protein FLRT1 (Fibronectin-like domain-containing leucine-rich transmembrane protein 1)	674	reviewed	9606	857	Q9NZU1
Q9NZW5	PALS2	Protein PALS2 (MAGUK p55 subfamily member 6) (Membrane protein, palmitoylated 6) (Veli-associated MAGUK 1) (VAM-1)	540	reviewed	9606	1378	Q9NZW5;B8ZZG1;C9J4Q3;C9JGI8;Q14168;Q14168-3;F8WCD2;B4DZ84;D3DX48;A0A0A0MRU0;A0A0D9SFF8;D3DX49;A0A0C4DH75;Q14168-5;Q14168-6;Q14168-2;Q14168-4;Q14789;Q14789-2;REV__Q8N884-2;REV__Q8N884;Q14789-4;Q14789-3
Q9NZZ3	CHMP5	Charged multivesicular body protein 5 (Chromatin-modifying protein 5) (SNF7 domain-containing protein 2) (Vacuolar protein sorting-associated protein 60) (Vps60) (hVps60)	219	reviewed	9606	452	Q9NZZ3;Q9NZZ3-2
Q9P003	CNIH4	Protein cornichon homolog 4 (CNIH-4) (Cornichon family AMPA receptor auxiliary protein 4)	139	reviewed	9606	485	A6NLH6;Q9P003;A6NJ96;Q9P003-2
Q9P035	HACD3	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 3) (HACD3) (Butyrate-induced protein 1) (B-ind1) (hB-ind1) (Protein-tyrosine phosphatase-like A domain-containing protein 1)	362	reviewed	9606	990	Q9P035;H3BS72;H3BPZ1;Q9P035-2;H3BRL8;H3BMZ1
Q9P0I2	EMC3	ER membrane protein complex subunit 3 (Transmembrane protein 111)	261	reviewed	9606	740	Q9P0I2;Q9P0I2-2;S4R3U9;C9JLM9
Q9P0J7	KCMF1	E3 ubiquitin-protein ligase KCMF1 (EC 2.3.2.27) (FGF-induced in gastric cancer) (Potassium channel modulatory factor) (PCMF) (ZZ-type zinc finger-containing protein 1)	381	reviewed	9606	1161	Q9P0J7;C9J3I2
Q9P0L0	VAPA	Vesicle-associated membrane protein-associated protein A (VAMP-A) (VAMP-associated protein A) (VAP-A) (33 kDa VAMP-associated protein) (VAP-33)	249	reviewed	9606	2519;2520	Q9P0L0;J3QKM9
Q9P0M2	AKAP7	A-kinase anchor protein 7 isoform gamma (AKAP-7 isoform gamma) (A-kinase anchor protein 18 kDa) (AKAP 18) (Protein kinase A-anchoring protein 7 isoform gamma) (PRKA7 isoform gamma)	348	reviewed	9606	91	Q9P0M2;F5GXD1;O43687;J3KN37;O43687-2
Q9P0S9	TMEM14C	Transmembrane protein 14C	112	reviewed	9606	2344	Q9P0S9
Q9P1F3	ABRACL	Costars family protein ABRACL (ABRA C-terminal-like protein)	81	reviewed	9606	27	Q9P1F3;Q5SZC9
Q9P1Q0	VPS54	Vacuolar protein sorting-associated protein 54 (Hepatocellular carcinoma protein 8) (Tumor antigen HOM-HCC-8) (Tumor antigen SLP-8p)	977	reviewed	9606	2550	Q9P1Q0;Q9P1Q0-5;Q9P1Q0-3;Q9P1Q0-4
Q9P1Z2	CALCOCO1	Calcium-binding and coiled-coil domain-containing protein 1 (Calphoglin) (Coiled-coil coactivator protein) (Sarcoma antigen NY-SAR-3)	691	reviewed	9606	356	Q9P1Z2;Q9P1Z2-2;Q9P1Z2-3;Q9P1Z2-4;F8VWP8;F8VPN1;F8VUB3;F8VZI3;F8W0X2;F8VRQ9;F8VXS2;F8VQE3
Q9P227	ARHGAP23	Rho GTPase-activating protein 23 (Rho-type GTPase-activating protein 23)	1491	reviewed	9606	190	Q9P227;A0A087WXU2;Q9P227-2
Q9P241	ATP10D	Phospholipid-transporting ATPase VD (EC 7.6.2.1) (ATPase class V type 10D) (P4-ATPase flippase complex alpha subunit ATP10D)	1426	reviewed	9606	234	Q9P241;Q9P241-2
Q9P255	ZNF492	Zinc finger protein 492 (Zinc finger protein 115)	531	reviewed	9606	2625	Q9P255;A6NK75;A8MXY4;A6NN14;A0A0G2JMG9;A0A087WZK5;A0A0A0MS76;Q6ZN08
Q9P265	DIP2B	Disco-interacting protein 2 homolog B (DIP2 homolog B)	1576	reviewed	9606	631	Q9P265;H0YIU5;H0Y5A8
Q9P2J5	LARS1	Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)	1176	reviewed	9606	1252	Q9P2J5;Q9P2J5-3;Q9P2J5-2
Q9P2J8	ZNF624	Zinc finger protein 624	865	reviewed	9606	2630	Q9P2J8;Q9P2J8-2
Q9P2K1	CC2D2A	Coiled-coil and C2 domain-containing protein 2A	1620	reviewed	9606	389	Q9P2K1;D6R9V3;Q9P2K1-2
Q9P2Q2	FRMD4A	FERM domain-containing protein 4A	1039	reviewed	9606	861	Q9P2Q2;F8WAN4
Q9P2R3	ANKFY1	Ankyrin repeat and FYVE domain-containing protein 1 (Ankyrin repeats hooked to a zinc finger motif) (Rab5-binding and ankyrin repeats-containing protein) (Rabankyrin-5) (Rank-5)	1169	reviewed	9606	132	Q9P2R3;Q9P2R3-4;Q9P2R3-2;I3L3P8;K7EPT2
Q9P2T1	GMPR2	GMP reductase 2 (GMPR 2) (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase 2) (Guanosine monophosphate reductase 2)	348	reviewed	9606	922	Q9P2T1;Q9P2T1-3;Q9P2T1-2;H0YMB3;H0YNJ6;H0YLV5;A0A087WWM4;F8WAN9;H0YNH0;H0YK13;H0YMV5;H0YLB8;H0YMR9;H0YK71;H0YN22;A0A0B4J281;H0YMG3;H0YMW6;H0YKK3;H0YN74;H0YL68;H0YKE1
Q9P2W9	STX18	Syntaxin-18 (Cell growth-inhibiting gene 9 protein)	335	reviewed	9606	2248	Q9P2W9;D6RF48;D6RC71
Q9P2X0	DPM3	Dolichol-phosphate mannosyltransferase subunit 3 (Dolichol-phosphate mannose synthase subunit 3) (DPM synthase subunit 3) (Dolichyl-phosphate beta-D-mannosyltransferase subunit 3) (Mannose-P-dolichol synthase subunit 3) (MPD synthase subunit 3) (Prostin-1)	92	reviewed	9606	672	Q9P2X0;Q9P2X0-2
Q9UBC2	EPS15L1	Epidermal growth factor receptor substrate 15-like 1 (Eps15-related protein) (Eps15R)	864	reviewed	9606	769	Q9UBC2-2;Q9UBC2;M0R165;Q9UBC2-3;Q9UBC2-4;M0R2S2;M0R1V5;K7EJR2;M0R330;M0QX30;M0R3I1;M0QY01
Q9UBF2	COPG2	Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP)	871	reviewed	9606	502	Q9UBF2;Q9UBF2-2
Q9UBN7	HDAC6	Protein deacetylase HDAC6 (EC 3.5.1.-) (E3 ubiquitin-protein ligase HDAC6) (EC 2.3.2.-) (Tubulin-lysine deacetylase HDAC6) (EC 3.5.1.-)	1215	reviewed	9606	1013	Q9UBN7;A6NDI8;E7EPS2;Q9UBN7-2;C9J172;E9PEH1;E7EP63;E7ER52;C9JEF4
Q9UBQ0	VPS29	Vacuolar protein sorting-associated protein 29 (hVPS29) (PEP11 homolog) (Vesicle protein sorting 29)	182	reviewed	9606	2542	Q9UBQ0;F8VXU5;Q9UBQ0-2;Q05DG7
Q9UBQ7	GRHPR	Glyoxylate reductase/hydroxypyruvate reductase (EC 1.1.1.79) (EC 1.1.1.81)	328	reviewed	9606	963	Q9UBQ7;U3KQ56;Q9UBQ7-2
Q9UBS4	DNAJB11	DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (DnaJ protein homolog 9) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p) (HEDJ) (Human DnaJ protein 9) (hDj-9) (PWP1-interacting protein 4)	358	reviewed	9606	648	Q9UBS4;H7C2Y5
Q9UBS8	RNF14	E3 ubiquitin-protein ligase RNF14 (EC 2.3.2.31) (Androgen receptor-associated protein 54) (HFB30) (RING finger protein 14)	474	reviewed	9606	1931	Q9UBS8;D6RA38;D6R988;D6RBK4;D6RAS4;D6R996;E7EP22;D6RDU6;D6RBU3;Q9UBS8-2
Q9UBV8	PEF1	Peflin (PEF protein with a long N-terminal hydrophobic domain) (Penta-EF hand domain-containing protein 1)	284	reviewed	9606	1582	Q9UBV8
Q9UBW8	COPS7A	COP9 signalosome complex subunit 7a (SGN7a) (Signalosome subunit 7a) (Dermal papilla-derived protein 10) (JAB1-containing signalosome subunit 7a)	275	reviewed	9606	509	Q9UBW8;F5GYF7;F5H248;F5H7C6;F5H4U8;F5H4Z0;F5H3M6;G3XAP1;F5GXT7
Q9UDX3	SEC14L4	SEC14-like protein 4 (Tocopherol-associated protein 3)	406	reviewed	9606	2064	Q9UDX3;Q9UDX3-2;B5MCN3;H7C077;F8WEM2;D7F472;B5MC44;Q9UDX4-3;Q9UDX4-2
Q9UDY4	DNAJB4	DnaJ homolog subfamily B member 4 (Heat shock 40 kDa protein 1 homolog) (HSP40 homolog) (Heat shock protein 40 homolog) (Human liver DnaJ-like protein)	337	reviewed	9606	650	Q9UDY4;C9JUL4
Q9UDY6	TRIM10	E3 ubiquitin-protein ligase TRIM10 (EC 2.3.2.27) (B30-RING finger protein) (RING finger protein 9) (Tripartite motif-containing protein 10)	481	reviewed	9606	2403	Q9UDY6;Q9UDY6-2
Q9UEU0	VTI1B	Vesicle transport through interaction with t-SNAREs homolog 1B (Vesicle transport v-SNARE protein Vti1-like 1) (Vti1-rp1)	232	reviewed	9606	2553	Q9UEU0;J3KMW2;G3V5I2;Q9UEU0-2;H0YJL5;H0YJJ5
Q9UEY8	ADD3	Gamma-adducin (Adducin-like protein 70)	706	reviewed	9606	66;67	Q9UEY8
Q9UFG5	C19orf25	UPF0449 protein C19orf25	118	reviewed	9606	326	Q9UFG5;E7EP72;K7EK56;Q9UFG5-2;K7ER12;K7EQW1;A0A087WUU5;K7ELZ1
Q9UG01	IFT172	Intraflagellar transport protein 172 homolog	1749	reviewed	9606	1102	Q9UG01;Q9UG01-2;H7C161
Q9UG56	PISD	Phosphatidylserine decarboxylase proenzyme, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase beta chain; Phosphatidylserine decarboxylase alpha chain]	409	reviewed	9606	1632	Q9UG56;H0Y7P7
Q9UGL1	KDM5B	Lysine-specific demethylase 5B (EC 1.14.11.67) (Cancer/testis antigen 31) (CT31) (Histone demethylase JARID1B) (Jumonji/ARID domain-containing protein 1B) (PLU-1) (Retinoblastoma-binding protein 2 homolog 1) (RBP2-H1) ([histone H3]-trimethyl-L-lysine(4) demethylase 5B)	1544	reviewed	9606	1172	Q9UGL1;B3KV94;Q9UGL1-2
Q9UH17	APOBEC3B	DNA dC->dU-editing enzyme APOBEC-3B (A3B) (EC 3.5.4.38) (Phorbolin-1-related protein) (Phorbolin-2/3)	382	reviewed	9606	174	Q9UH17;P31941;B0QYD3;P31941-2;Q9UH17-3
Q9UH65	SWAP70	Switch-associated protein 70 (SWAP-70)	585	reviewed	9606	2264	Q9UH65;E7EMB1;E9PJM7
Q9UHA4	LAMTOR3	Ragulator complex protein LAMTOR3 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 3) (MEK-binding partner 1) (Mp1) (Mitogen-activated protein kinase kinase 1-interacting protein 1) (Mitogen-activated protein kinase scaffold protein 1)	124	reviewed	9606	1245	Q9UHA4;Q9UHA4-2
Q9UHD1	CHORDC1	Cysteine and histidine-rich domain-containing protein 1 (CHORD domain-containing protein 1) (CHORD-containing protein 1) (CHP-1) (Protein morgana)	332	reviewed	9606	454	Q9UHD1;Q9UHD1-2;E9PPQ5;E9PIZ4;E9PSD5;E9PHZ2
Q9UHD9	UBQLN2	Ubiquilin-2 (Chap1) (DSK2 homolog) (Protein linking IAP with cytoskeleton 2) (PLIC-2) (hPLIC-2) (Ubiquitin-like product Chap1/Dsk2)	624	reviewed	9606	2470	Q9UHD9
Q9UHG3	PCYOX1	Prenylcysteine oxidase 1 (EC 1.8.3.5) (Prenylcysteine lyase)	505	reviewed	9606	1564	Q9UHG3;Q9UHG3-2;C9JM55;C9K055;F8W8W4;C9JGT6
Q9UHJ6	SHPK	Sedoheptulokinase (SHK) (EC 2.7.1.14) (Carbohydrate kinase-like protein)	478	reviewed	9606	2115	Q9UHJ6;A0A0B4J2A0
Q9UHP3	USP25	Ubiquitin carboxyl-terminal hydrolase 25 (EC 3.4.19.12) (Deubiquitinating enzyme 25) (USP on chromosome 21) (Ubiquitin thioesterase 25) (Ubiquitin-specific-processing protease 25)	1055	reviewed	9606	2502	Q9UHP3;Q9UHP3-1;Q9UHP3-3;H7C253;H7C1T8;Q96B65
Q9UHQ4	BCAP29	B-cell receptor-associated protein 29 (BCR-associated protein 29) (Bap29)	241	reviewed	9606	290	Q9UHQ4;Q9UHQ4-2;C9JTE9;H7C5E2;C9JGJ9;F8WB99;C9IYK6;B7Z2L0;H0Y7N8;C9JP06;F8WDG1
Q9UHV9	PFDN2	Prefoldin subunit 2	154	reviewed	9606	1588	Q9UHV9
Q9UHW9	SLC12A6	Solute carrier family 12 member 6 (Electroneutral potassium-chloride cotransporter 3) (K-Cl cotransporter 3)	1150	reviewed	9606	2123	Q9UHW9;Q9UHW9-2;Q9UHW9-6;Q9UHW9-5;Q9UHW9-3;Q9UHW9-4;B3KXX3;H0YKQ8;H0YMQ9;Q9UP95;I3L4N6;Q9UP95-5;Q9UP95-2;Q9UP95-6;Q9UP95-7;Q9UP95-4;Q9UP95-3;H0YNJ5;J3QSF2;H0YKE6
Q9UHY1	NRBP1	Nuclear receptor-binding protein	535	reviewed	9606	1492	Q9UHY1;F8W6G1;C9JHZ6;C9JDW7
Q9UHY7	ENOPH1	Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase) (MASA homolog)	261	reviewed	9606	749	Q9UHY7;D6RA00;A0A087WTH0;Q9UHY7-2;A0A0C4DGY8
Q9UI10	EIF2B4	Translation initiation factor eIF2B subunit delta (eIF2B GDP-GTP exchange factor subunit delta)	523	reviewed	9606	711	Q9UI10;A0A087WTA5;Q9UI10-3;Q9UI10-2;E7ERK9;H7C2L8;A0A087WW69;F8W8L6
Q9UI12	ATP6V1H	V-type proton ATPase subunit H (V-ATPase subunit H) (Nef-binding protein 1) (NBP1) (Protein VMA13 homolog) (V-ATPase 50/57 kDa subunits) (Vacuolar proton pump subunit H) (Vacuolar proton pump subunit SFD)	483	reviewed	9606	268	Q9UI12;Q9UI12-2;G3V126;E5RG49;E5RHH0;E5RJG1;A0A0D9SG68;H0YB41;E5RK31
Q9UI26	IPO11	Importin-11 (Imp11) (Ran-binding protein 11) (RanBP11)	975	reviewed	9606	1123	Q9UI26;Q9UI26-2;F8WDV0;D6RCN7;D6RJB1;H0Y8M5;E7EMB7;D6RCQ2;F8WBN4
Q9UIA9	XPO7	Exportin-7 (Exp7) (Ran-binding protein 16)	1087	reviewed	9606	2589	Q9UIA9
Q9UIC8	LCMT1	Leucine carboxyl methyltransferase 1 (EC 2.1.1.233) (Protein-leucine O-methyltransferase) ([Phosphatase 2A protein]-leucine-carboxy methyltransferase 1)	334	reviewed	9606	1256	Q9UIC8;Q9UIC8-3;Q9UIC8-2;I3L2E3;I3L537;I3L4A2
Q9UIJ5	ZDHHC2	Palmitoyltransferase ZDHHC2 (EC 2.3.1.225) (Acyltransferase ZDHHC2) (EC 2.3.1.-) (Reduced expression associated with metastasis protein) (Ream) (Reduced expression in cancer protein) (Rec) (Zinc finger DHHC domain-containing protein 2) (DHHC-2) (Zinc finger protein 372)	367	reviewed	9606	2614	Q9UIJ5;E5RFZ7
Q9UIQ6	LNPEP	Leucyl-cystinyl aminopeptidase (Cystinyl aminopeptidase) (EC 3.4.11.3) (Insulin-regulated membrane aminopeptidase) (Insulin-responsive aminopeptidase) (IRAP) (Oxytocinase) (OTase) (Placental leucine aminopeptidase) (P-LAP) [Cleaved into: Leucyl-cystinyl aminopeptidase, pregnancy serum form]	1025	reviewed	9606	1282	Q9UIQ6;Q9UIQ6-3;Q9UIQ6-2
Q9UIW2	PLXNA1	Plexin-A1 (Semaphorin receptor NOV)	1896	reviewed	9606	1654	Q9UIW2;O75051;P51805;Q9HCM2
Q9UJ41	RABGEF1	Rab5 GDP/GTP exchange factor (RAP1) (Rabaptin-5-associated exchange factor for Rab5) (Rabex-5)	491	reviewed	9606	1862	Q9UJ41;A0A0A0MSJ3;Q3HKR1;E9PFK9;Q9UJ41-2;Q9UJ41-4;Q9UJ41-3
Q9UJ55	MAGEL2	MAGE-like protein 2 (Necdin-like protein 1) (Protein nM15)	1249	reviewed	9606	1307	Q9UJ55;H0YDD5
Q9UJC5	SH3BGRL2	SH3 domain-binding glutamic acid-rich-like protein 2 (Fovea-associated SH3 domain-binding protein)	107	reviewed	9606	2105	Q9UJC5
Q9UJU6	DBNL	Drebrin-like protein (Cervical SH3P7) (Cervical mucin-associated protein) (Drebrin-F) (HPK1-interacting protein of 55 kDa) (HIP-55) (SH3 domain-containing protein 7)	430	reviewed	9606	583;584	Q9UJU6;H0Y5J4;Q9UJU6-5;F8WBG8;F8WC20;F8WBB2;F8WFE1;F2Z2V3;F8WB73;F8WCK3;F2Z3E3;H7C111
Q9UJW0	DCTN4	Dynactin subunit 4 (Dyn4) (Dynactin subunit p62)	460	reviewed	9606	593	Q9UJW0;Q9UJW0-3;Q9UJW0-2;H9KVE0;E5RGG1;E5RK21;E5RI97
Q9UJX2	CDC23	Cell division cycle protein 23 homolog (Anaphase-promoting complex subunit 8) (APC8) (Cyclosome subunit 8)	597	reviewed	9606	425	Q9UJX2;D6RCF8;H0Y936;Q9UJX2-2;Q9UJX2-3
Q9UJX4	ANAPC5	Anaphase-promoting complex subunit 5 (APC5) (Cyclosome subunit 5)	755	reviewed	9606	119	Q9UJX4;F5H0F9;F5H3S5
Q9UJX5	ANAPC4	Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4)	808	reviewed	9606	118	Q9UJX5;Q9UJX5-2;Q9UJX5-3
Q9UK32	RPS6KA6	Ribosomal protein S6 kinase alpha-6 (S6K-alpha-6) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 6) (p90-RSK 6) (p90RSK6) (Ribosomal S6 kinase 4) (RSK-4) (pp90RSK4)	745	reviewed	9606	2015	Q9UK32-2;Q9UK32;B1AXG1;Q6P0Q8;O15021;Q96GX5;O60307;Q9Y2H9;Q96GX5-2;B1AXG2;E9PAN7;V9GXZ1;E7ERL6;E7EWQ5;J3QT34;Q96GX5-3;Q6P0Q8-2;O15021-2;O15021-3;O15021-1
Q9UK41	VPS28	Vacuolar protein sorting-associated protein 28 homolog (H-Vps28) (ESCRT-I complex subunit VPS28)	221	reviewed	9606	2541	Q9UK41;Q9UK41-2;E9PM90;E9PQR7;E9PR04;E9PLM9
Q9UK76	JPT1	Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]	154	reviewed	9606	1044	Q9UK76;Q9UK76-2;J3KT51;J3KSH8;Q9UK76-3
Q9UKJ5	CHIC2	Cysteine-rich hydrophobic domain-containing protein 2 (BrX-like translocated in leukemia)	165	reviewed	9606	446	Q9UKJ5;H0Y8H1;D6RDW7;Q5VXU3;B7Z4S5;Q5VXU3-2
Q9UKK9	NUDT5	ADP-sugar pyrophosphatase (EC 3.6.1.13) (8-oxo-dGDP phosphatase) (EC 3.6.1.58) (Nuclear ATP-synthesis protein NUDIX5) (EC 2.7.7.96) (Nucleoside diphosphate-linked moiety X motif 5) (Nudix motif 5) (hNUDT5) (YSA1H)	219	reviewed	9606	1510	Q9UKK9;A6NFX8;A6NJU6;A6NCQ0;H0YEY4;C9JYY9
Q9UKR5	ERG28	Ergosterol biosynthetic protein 28 homolog	140	reviewed	9606	320	Q9UKR5
Q9UKU0	ACSL6	Long-chain-fatty-acid--CoA ligase 6 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 6) (LACS 6)	697	reviewed	9606	43;44	Q9UKU0;Q9UKU0-9;Q9UKU0-1;Q9UKU0-5;Q9UKU0-6;E7ERD7;Q9UKU0-7;C9JPA5;C9JT10
Q9UKV8	AGO2	Protein argonaute-2 (Argonaute2) (hAgo2) (EC 3.1.26.n2) (Argonaute RISC catalytic component 2) (Eukaryotic translation initiation factor 2C 2) (eIF-2C 2) (eIF2C 2) (PAZ Piwi domain protein) (PPD) (Protein slicer)	859	reviewed	9606	78	Q9UKV8;Q9UKV8-2;E5RJY2
Q9UKX7	NUP50	Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50)	468	reviewed	9606	1512	Q9UKX7;Q9UKX7-2
Q9UKY7	CDV3	Protein CDV3 homolog	258	reviewed	9606	439	Q9UKY7;Q9UKY7-2;H0Y8K3;D6R973;D6RAV0;D6RFH2;D6RDN0;D6R9V8;Q9UKY7-3
Q9UL15	BAG5	BAG family molecular chaperone regulator 5 (BAG-5) (Bcl-2-associated athanogene 5)	447	reviewed	9606	283	Q9UL15;Q9UL15-2;G3V274
Q9UL25	RAB21	Ras-related protein Rab-21 (EC 3.6.5.2)	225	reviewed	9606	1838	Q9UL25
Q9UL26	RAB22A	Ras-related protein Rab-22A (Rab-22) (EC 3.6.5.2)	194	reviewed	9606	1839	Q9UL26;Q13636;J3QR51
Q9UL46	PSME2	Proteasome activator complex subunit 2 (11S regulator complex subunit beta) (REG-beta) (Activator of multicatalytic protease subunit 2) (Proteasome activator 28 subunit beta) (PA28b) (PA28beta)	239	reviewed	9606	1797	Q9UL46;A0A087X1Z3;H0YM70;H0YKU2;H0YLG1;H0YLD2
Q9ULA0	DNPEP	Aspartyl aminopeptidase (EC 3.4.11.21)	485	reviewed	9606	664	E7ETB3;Q9ULA0;E7EMB6;C9JBE1;F8WAN0;B9ZVU2;E7EPX3;C9J1E2;E5RJ35;C9JRG3
Q9ULC3	RAB23	Ras-related protein Rab-23 (EC 3.6.5.2)	237	reviewed	9606	1840	Q9ULC3
Q9ULC4	MCTS1	Malignant T-cell-amplified sequence 1 (MCT-1) (Multiple copies T-cell malignancies)	181	reviewed	9606	1345	Q9ULC4;Q9ULC4-3;Q9ULC4-2
Q9ULC5	ACSL5	Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Arachidonate--CoA ligase) (EC 6.2.1.15) (Long-chain acyl-CoA synthetase 5) (LACS 5)	683	reviewed	9606	42	Q9ULC5;Q9ULC5-3;Q9ULC5-4
Q9ULH1	ASAP1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 (130 kDa phosphatidylinositol 4,5-bisphosphate-dependent ARF1 GTPase-activating protein) (ADP-ribosylation factor-directed GTPase-activating protein 1) (ARF GTPase-activating protein 1) (Development and differentiation-enhancing factor 1) (DEF-1) (Differentiation-enhancing factor 1) (PIP2-dependent ARF1 GAP)	1129	reviewed	9606	217	Q9ULH1;A0A0A0MRE5;Q9ULH1-2;H0YBF7;H0YBM4;O43150;O43150-2;E5RHD7;E5RFD9;Q8TDY4;Q8TDY4-3
Q9ULP9	TBC1D24	TBC1 domain family member 24	559	reviewed	9606	2288	Q9ULP9;Q9ULP9-2;A0A0D9SFR5;H3BQ06;H3BV07;H3BNU1
Q9ULT0	TTC7A	Tetratricopeptide repeat protein 7A (TPR repeat protein 7A)	858	reviewed	9606	2425	Q9ULT0;G5E9G4;Q9ULT0-4;H7C1P2
